具有乡土气息的模仿之作没，但作为低成本的电影，它做的不错,5,疯狂的石头
我被逗死了，于是你就功成名就了,5,疯狂的石头
有点意思！,4,疯狂的石头
光怪陆离的事件。,5,疯狂的石头
我喜欢高速度剧情...,5,疯狂的石头
沒有傳說中那麼好笑呢。。。雖然在小成本電影裡面確實算不錯了。,4,疯狂的石头
宁浩学盖里奇还算是学的不错，不是照搬，而是加入了自己的特色,5,疯狂的石头
funny,5,疯狂的石头
横空出世，模仿盖里奇也无妨,4,疯狂的石头
惊奇的发现这部现象级的作品，初打分的时候才给了三星，我当时怎么想的？,5,疯狂的石头
谨以五星，表彰其在国产商业电影领域所作出的贡献,5,疯狂的石头
国产的精华,5,疯狂的石头
太接地气了。故事情节，语言，配乐，人物都中国化到了一个新台阶，这才是属于国产喜剧。黑色幽默，笨贼一箩筐，真真假假的翡翠，莫名的巧合造就了其乐无穷，一环扣一环的搞笑。突然出现的粤语也是惊喜无比。唯一不足的可能是结尾收得有点草率，要再升华一个更高的黑色结尾那就更完美。,5,疯狂的石头
绝对不是抄两杆大烟枪的，倒是和偷抢拐骗有一点相似，但是有原创性是肯定的。,5,疯狂的石头
不说了，我就是来记录的。,4,疯狂的石头
从前有座山山上有座城，城头没得神住了一群重庆人。,4,疯狂的石头
剧中充满笑点，又充满感动点。,4,疯狂的石头
一群欢乐的2B，笑得我泪都出来了！！哈哈哈！,5,疯狂的石头
笑完以后呢,4,疯狂的石头
宁浩消化得不错,4,疯狂的石头
笑，还是笑,5,疯狂的石头
难得一见 很惊喜,5,疯狂的石头
BMW  别摸我,4,疯狂的石头
非常精彩的一部神作～,5,疯狂的石头
一群傻瓜和一块宝石围绕着偷与守护的故事.,4,疯狂的石头
"还可以,有点意思.搞笑,娱乐",4,疯狂的石头
神剧啊~~~~~~,5,疯狂的石头
"没想到四川话这么过瘾,第六代导演的功力不可小瞧,黑色幽默很到位",5,疯狂的石头
黑皮黑皮,5,疯狂的石头
能不给5分吗？,5,疯狂的石头
一石激起千层浪,5,疯狂的石头
一块石头引发的离奇故事，哈哈，中国的黑色幽默电影终于有希望了，希望导演能从一开始的模仿最后成就自己的风格，开创一片天地啊。,4,疯狂的石头
镜头不错 搞笑不足,4,疯狂的石头
2006.7.27 DVD home,4,疯狂的石头
不喜欢抽抽的画面感。。,4,疯狂的石头
支持,5,疯狂的石头
这恐怕是近很多年以来华语电影最大的惊喜和收获了！,5,疯狂的石头
牌子~ 班尼路！,4,疯狂的石头
不错。,4,疯狂的石头
难得一见的，国产小投入大产出的作品。剧本的创新，令宁浩一炮而红。,4,疯狂的石头
聪明的宁浩，能走多远？,4,疯狂的石头
看到几个演《生活麻辣烫》的客串演员。哈哈，挺搞笑的，特别是重庆人看到勒部电影，特别有感情！,4,疯狂的石头
